mun_code,mun_name,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
37358,Villar de Gallimazo,2015,13795,7904,2906,349,323,2313
37359,Villar de la Yegua,2022,13123,3191,5024,345,573,3990
37359,Villar de la Yegua,2021,12206,3068,4857,306,606,3369
37359,Villar de la Yegua,2020,12114,2930,4661,413,450,3658
37359,Villar de la Yegua,2019,10291,2367,4582,165,447,2730
37359,Villar de la Yegua,2018,10504,2352,4689,161,362,2940
37359,Villar de la Yegua,2017,11488,3469,4499,192,294,3034
37359,Villar de la Yegua,2016,9904,3015,4499,257,92,2041
37359,Villar de la Yegua,2015,10040,2906,4542,332,101,2158
37360,Villar de Peralonso,2022,13756,7036,3782,337,923,1677
37360,Villar de Peralonso,2021,12983,6830,3488,296,646,1722
37360,Villar de Peralonso,2020,12058,6439,3303,520,537,1259
37360,Villar de Peralonso,2019,12150,6670,3550,235,452,1243
37360,Villar de Peralonso,2018,13825,7255,3449,173,436,2513
37360,Villar de Peralonso,2017,11267,5698,3145,153,409,1862
37360,Villar de Peralonso,2016,10174,5132,3140,182,256,1463
37360,Villar de Peralonso,2015,10211,5352,3199,178,240,1242
37361,Villar de Samaniego,2022,14850,NA,NA,NA,NA,NA
37361,Villar de Samaniego,2021,14752,NA,NA,NA,NA,NA
37361,Villar de Samaniego,2020,13870,NA,NA,NA,NA,NA
37361,Villar de Samaniego,2019,NA,NA,NA,NA,NA,NA
37361,Villar de Samaniego,2018,NA,NA,NA,NA,NA,NA
37361,Villar de Samaniego,2017,NA,NA,NA,NA,NA,NA
37361,Villar de Samaniego,2016,NA,NA,NA,NA,NA,NA
37361,Villar de Samaniego,2015,NA,NA,NA,NA,NA,NA
37362,Villares de la Reina,2022,16089,11441,2146,292,516,1694
37362,Villares de la Reina,2021,15327,10700,2011,504,480,1632
37362,Villares de la Reina,2020,14682,10026,2003,796,450,1408
37362,Villares de la Reina,2019,14579,10431,1826,275,466,1580
37362,Villares de la Reina,2018,13763,9928,1631,249,444,1512
37362,Villares de la Reina,2017,13123,9481,1549,280,350,1462
37362,Villares de la Reina,2016,13071,9555,1494,299,311,1413
37362,Villares de la Reina,2015,12624,9221,1451,304,295,1353
37363,Villares de Yeltes,2022,16943,6463,5551,362,611,3956
37363,Villares de Yeltes,2021,14147,6392,5236,490,418,1610
37363,Villares de Yeltes,2020,13373,6237,4781,528,405,1422
37363,Villares de Yeltes,2019,13191,5670,4500,387,391,2244
37363,Villares de Yeltes,2018,13111,5523,4483,211,339,2555
37363,Villares de Yeltes,2017,11971,4768,4770,108,366,1960
37363,Villares de Yeltes,2016,11918,5147,4693,99,144,1836
37363,Villares de Yeltes,2015,11318,5124,4313,236,156,1489
37364,Villarino de los Aires,2022,18217,8652,6549,377,899,1742
37364,Villarino de los Aires,2021,16905,7743,6265,376,959,1563
37364,Villarino de los Aires,2020,16417,7527,6224,433,985,1248
37364,Villarino de los Aires,2019,16622,7630,6270,215,1047,1460
37364,Villarino de los Aires,2018,15896,7430,5708,272,1040,1446
37364,Villarino de los Aires,2017,15262,7769,5165,232,835,1261
37364,Villarino de los Aires,2016,14640,7288,5154,243,676,1279
37364,Villarino de los Aires,2015,14431,7269,5013,252,608,1290
37365,Villarmayor,2022,15115,NA,NA,NA,NA,NA
37365,Villarmayor,2021,14582,7387,4176,218,232,2568
37365,Villarmayor,2020,13609,6906,3818,429,205,2251
37365,Villarmayor,2019,13671,6082,4119,156,316,2998
37365,Villarmayor,2018,12510,5481,3714,168,218,2930
37365,Villarmayor,2017,11862,5598,3189,224,249,2601
37365,Villarmayor,2016,11997,5872,3298,185,91,2557
37365,Villarmayor,2015,11743,5360,3580,186,168,2448
37366,Villarmuerto,2022,14850,NA,NA,NA,NA,NA
37366,Villarmuerto,2021,14752,NA,NA,NA,NA,NA
37366,Villarmuerto,2020,13870,NA,NA,NA,NA,NA
37366,Villarmuerto,2019,NA,NA,NA,NA,NA,NA
37366,Villarmuerto,2018,NA,NA,NA,NA,NA,NA
37366,Villarmuerto,2017,NA,NA,NA,NA,NA,NA
37366,Villarmuerto,2016,NA,NA,NA,NA,NA,NA
37366,Villarmuerto,2015,NA,NA,NA,NA,NA,NA
37367,Villasbuenas,2022,15375,4794,6956,177,945,2503
37367,Villasbuenas,2021,14373,4383,6367,278,1103,2242
37367,Villasbuenas,2020,12991,4112,5670,368,986,1856
37367,Villasbuenas,2019,12728,3825,5664,242,1096,1901
37367,Villasbuenas,2018,12277,3272,5670,232,887,2216
37367,Villasbuenas,2017,12056,3585,5316,197,824,2134
37367,Villasbuenas,2016,11687,3647,5100,248,679,2013
37367,Villasbuenas,2015,11275,3672,4746,254,606,1996
37368,Villasdardo,2022,17417,NA,NA,NA,NA,NA
37368,Villasdardo,2021,14752,NA,NA,NA,NA,NA
37368,Villasdardo,2020,13870,NA,NA,NA,NA,NA
37368,Villasdardo,2019,NA,NA,NA,NA,NA,NA
37368,Villasdardo,2018,NA,NA,NA,NA,NA,NA
37368,Villasdardo,2017,NA,NA,NA,NA,NA,NA
37368,Villasdardo,2016,NA,NA,NA,NA,NA,NA
37368,Villasdardo,2015,NA,NA,NA,NA,NA,NA
37369,Villaseco de los Gamitos,2022,13378,8092,2866,287,780,1353
37369,Villaseco de los Gamitos,2021,12124,6603,2628,484,752,1656
37369,Villaseco de los Gamitos,2020,11136,5760,2621,724,528,1503
37369,Villaseco de los Gamitos,2019,11311,5823,2585,498,646,1760
37369,Villaseco de los Gamitos,2018,10807,4926,2634,400,582,2266
37369,Villaseco de los Gamitos,2017,9698,4480,2612,284,504,1817
37369,Villaseco de los Gamitos,2016,9118,3941,2771,275,431,1701
37369,Villaseco de los Gamitos,2015,8760,3517,2746,354,412,1731
37370,Villaseco de los Reyes,2022,15295,7625,3975,277,772,2645
37370,Villaseco de los Reyes,2021,14144,6706,3876,314,802,2446
37370,Villaseco de los Reyes,2020,13928,6807,3845,511,674,2091
37370,Villaseco de los Reyes,2019,14013,7125,3722,227,594,2346
37370,Villaseco de los Reyes,2018,13384,6393,3381,235,509,2865
37370,Villaseco de los Reyes,2017,12477,5789,3499,171,444,2573
37370,Villaseco de los Reyes,2016,11826,5340,3596,143,284,2464
37370,Villaseco de los Reyes,2015,11603,5153,3699,178,259,2314
37371,Villasrubias,2022,13029,4063,5971,279,744,1972
37371,Villasrubias,2021,12511,4038,5337,387,701,2048
37371,Villasrubias,2020,11660,3805,5358,470,560,1467
37371,Villasrubias,2019,11452,4082,4947,288,526,1610
37371,Villasrubias,2018,10844,3796,4762,248,479,1559
37371,Villasrubias,2017,10477,3470,4498,234,547,1729
37371,Villasrubias,2016,9351,2957,4212,307,445,1430
37371,Villasrubias,2015,9063,2757,4116,293,420,1477
37372,Villaverde de Guareña,2022,20612,9954,6141,115,917,3484
37372,Villaverde de Guareña,2021,19146,9398,5278,286,639,3545
37372,Villaverde de Guareña,2020,16799,8936,4305,581,740,2238
37372,Villaverde de Guareña,2019,17197,9063,4132,195,819,2988
37372,Villaverde de Guareña,2018,16140,8373,3644,143,724,3256
37372,Villaverde de Guareña,2017,14836,7709,3763,62,559,2768
37372,Villaverde de Guareña,2016,14935,7575,3894,85,376,3005
37372,Villaverde de Guareña,2015,14331,7314,3696,217,431,2674
37373,Villavieja de Yeltes,2022,15553,6796,5522,296,657,2282
37373,Villavieja de Yeltes,2021,14447,6087,5174,283,631,2271
37373,Villavieja de Yeltes,2020,14275,6177,4766,366,576,2390
37373,Villavieja de Yeltes,2019,13316,5484,4681,203,652,2296
37373,Villavieja de Yeltes,2018,12682,5104,4402,181,663,2332
37373,Villavieja de Yeltes,2017,11610,4981,4041,233,539,1816
37373,Villavieja de Yeltes,2016,11318,4827,3984,227,333,1947
37373,Villavieja de Yeltes,2015,10621,4315,3970,167,277,1894
37374,Villoria,2022,13135,7287,3190,329,578,1753
37374,Villoria,2021,12134,6844,2906,414,505,1464
37374,Villoria,2020,11164,6131,2819,578,531,1104
37374,Villoria,2019,10896,6416,2662,266,482,1070
37374,Villoria,2018,10535,5958,2486,328,417,1347
37374,Villoria,2017,9785,5500,2454,312,447,1073
37374,Villoria,2016,9353,5040,2300,335,307,1371
37374,Villoria,2015,9242,4783,2407,396,313,1343
37375,Villoruela,2022,12778,6672,3409,290,850,1557
37375,Villoruela,2021,12129,6311,3124,362,757,1577
37375,Villoruela,2020,11254,5802,2935,601,740,1174
37375,Villoruela,2019,11082,5908,2891,304,700,1279
37375,Villoruela,2018,10433,5282,2834,312,702,1304
37375,Villoruela,2017,9720,5177,2566,234,578,1165
37375,Villoruela,2016,9457,4838,2507,385,462,1264
37375,Villoruela,2015,9151,4722,2466,343,392,1228
37376,Vitigudino,2022,14262,7288,3970,194,610,2199
37376,Vitigudino,2021,13508,6847,3766,299,572,2023
37376,Vitigudino,2020,12862,6380,3691,516,485,1789
37376,Vitigudino,2019,12731,6452,3592,199,493,1994
37376,Vitigudino,2018,12362,6355,3350,193,448,2016
37376,Vitigudino,2017,11666,5989,3187,183,372,1935
37376,Vitigudino,2016,11427,5841,3127,187,264,2008
37376,Vitigudino,2015,10919,5473,3086,224,286,1850
37377,Yecla de Yeltes,2022,15851,7759,4692,132,606,2663
37377,Yecla de Yeltes,2021,15293,7367,4535,146,473,2808
37377,Yecla de Yeltes,2020,13907,6923,4105,282,409,2188
37377,Yecla de Yeltes,2019,12916,6183,3997,152,394,2190
37377,Yecla de Yeltes,2018,13097,5677,4087,204,363,2765
37377,Yecla de Yeltes,2017,12320,5606,3671,213,319,2511
37377,Yecla de Yeltes,2016,11513,5190,3530,202,178,2413
37377,Yecla de Yeltes,2015,11386,4946,3567,259,183,2431
37378,Zamarra,2022,13605,NA,NA,NA,NA,NA
37378,Zamarra,2021,14752,NA,NA,NA,NA,NA
37378,Zamarra,2020,13870,NA,NA,NA,NA,NA
37378,Zamarra,2019,NA,NA,NA,NA,NA,NA
37378,Zamarra,2018,NA,NA,NA,NA,NA,NA
37378,Zamarra,2017,NA,NA,NA,NA,NA,NA
37378,Zamarra,2016,8245,2148,4664,257,144,1032
37378,Zamarra,2015,7757,1982,4506,171,154,944
37379,Zamayón,2022,12765,NA,NA,NA,NA,NA
37379,Zamayón,2021,12386,7184,2593,349,191,2077
37379,Zamayón,2020,11598,6465,2422,502,344,1866
37379,Zamayón,2019,10436,5848,2101,344,345,1798
37379,Zamayón,2018,11106,6102,1979,369,293,2363
37379,Zamayón,2017,9881,5698,1713,351,317,1801
37379,Zamayón,2016,9523,4984,1756,303,309,2172
37379,Zamayón,2015,7807,4043,1905,320,263,1277
37380,Zarapicos,2022,17417,NA,NA,NA,NA,NA
37380,Zarapicos,2021,14752,NA,NA,NA,NA,NA
37380,Zarapicos,2020,13870,NA,NA,NA,NA,NA
37380,Zarapicos,2019,NA,NA,NA,NA,NA,NA
37380,Zarapicos,2018,NA,NA,NA,NA,NA,NA
37380,Zarapicos,2017,NA,NA,NA,NA,NA,NA
37380,Zarapicos,2016,NA,NA,NA,NA,NA,NA
37380,Zarapicos,2015,NA,NA,NA,NA,NA,NA
37381,"Zarza de Pumareda, La",2022,17422,8014,6651,139,492,2126
37381,"Zarza de Pumareda, La",2021,16683,7972,6015,217,390,2089
37381,"Zarza de Pumareda, La",2020,15448,7198,5847,376,318,1709
37381,"Zarza de Pumareda, La",2019,15253,7620,5238,239,338,1818
37381,"Zarza de Pumareda, La",2018,13403,6451,4660,179,412,1701
37381,"Zarza de Pumareda, La",2017,12453,6252,4153,146,464,1437
37381,"Zarza de Pumareda, La",2016,11619,5951,3770,184,330,1384
37381,"Zarza de Pumareda, La",2015,10595,5263,3554,175,239,1364
37382,Zorita de la Frontera,2022,14007,6166,4958,327,874,1682
37382,Zorita de la Frontera,2021,14147,6130,4781,605,745,1885
37382,Zorita de la Frontera,2020,12455,5163,4568,537,659,1527
37382,Zorita de la Frontera,2019,12192,5181,4411,350,678,1571
37382,Zorita de la Frontera,2018,12292,5503,3665,423,771,1930
37382,Zorita de la Frontera,2017,11082,4873,3955,327,544,1383
37382,Zorita de la Frontera,2016,11413,5299,3821,402,432,1460
37382,Zorita de la Frontera,2015,11115,4910,3623,300,434,1848
38001,Adeje,2022,12511,7846,1457,331,347,2529
38001,Adeje,2021,10913,5681,1348,1399,334,2150
38001,Adeje,2020,10042,5010,1289,1961,282,1501
38001,Adeje,2019,11419,7401,1148,387,251,2232
38001,Adeje,2018,10785,7108,1063,368,238,2008
38001,Adeje,2017,10309,6922,1044,371,183,1789
38001,Adeje,2016,9591,6395,971,362,152,1711
38001,Adeje,2015,9464,6327,977,375,163,1622
38002,Agulo,2022,14846,7318,4293,358,596,2282
38002,Agulo,2021,13317,6252,3930,674,561,1899
38002,Agulo,2020,12421,5791,3763,920,587,1360
38002,Agulo,2019,12795,6506,3716,437,440,1696
38002,Agulo,2018,11938,5946,3442,424,570,1557
38002,Agulo,2017,11929,5691,3908,475,453,1401
38002,Agulo,2016,10888,5387,3335,495,382,1289
38002,Agulo,2015,10894,5424,3439,468,365,1199
38003,Alajeró,2022,15187,9418,3200,321,604,1643
38003,Alajeró,2021,13166,7480,2865,894,619,1308
38003,Alajeró,2020,12297,6610,2625,1409,610,1043
38003,Alajeró,2019,12882,8078,2416,429,520,1440
38003,Alajeró,2018,12242,7705,2239,400,581,1317
38003,Alajeró,2017,11371,7350,2150,440,409,1022
38003,Alajeró,2016,10910,7002,2076,451,381,1000
38003,Alajeró,2015,10731,7033,1981,457,380,880
38004,Arafo,2022,14560,9177,2922,361,563,1536
38004,Arafo,2021,13598,8415,2727,515,540,1401
38004,Arafo,2020,13013,7821,2651,781,498,1262
38004,Arafo,2019,12783,8102,2510,355,449,1367
38004,Arafo,2018,12116,7719,2458,323,402,1214
38004,Arafo,2017,11285,7150,2323,347,331,1133
38004,Arafo,2016,11002,6898,2408,378,313,1005
38004,Arafo,2015,10587,6508,2370,432,276,1001
38005,Arico,2022,12705,7998,2535,429,484,1259
38005,Arico,2021,11663,6897,2407,773,444,1141
38005,Arico,2020,11243,6550,2330,1068,398,897
38005,Arico,2019,11491,7342,2259,437,359,1094
38005,Arico,2018,11005,7051,2201,369,339,1045
38005,Arico,2017,10485,6696,2125,399,305,959
38005,Arico,2016,9502,6048,2041,418,246,749
38005,Arico,2015,9692,6048,2167,464,270,743
38006,Arona,2022,11511,7194,1723,372,441,1781
38006,Arona,2021,10114,5230,1608,1352,422,1503
38006,Arona,2020,9434,4627,1492,1852,363,1101
38006,Arona,2019,10330,6684,1362,445,284,1555
38006,Arona,2018,9718,6336,1252,412,269,1449
38006,Arona,2017,9246,6037,1210,419,228,1353
38006,Arona,2016,8313,5405,1115,396,177,1219
38006,Arona,2015,8342,5401,1145,446,184,1165
38007,Barlovento,2022,11909,6123,2787,301,463,2235
38007,Barlovento,2021,11184,5386,2696,466,414,2221
38007,Barlovento,2020,10485,4984,2566,601,406,1928
38007,Barlovento,2019,10076,5067,2531,314,361,1804
38007,Barlovento,2018,9846,4767,2447,305,342,1986
38007,Barlovento,2017,9113,4627,2444,274,307,1461
38007,Barlovento,2016,8500,4281,2367,300,272,1281
38007,Barlovento,2015,8368,4167,2293,345,290,1274
38008,Breña Alta,2022,15438,9974,2663,343,487,1971
38008,Breña Alta,2021,14169,8956,2476,533,462,1743
38008,Breña Alta,2020,13689,8333,2425,779,418,1734
38008,Breña Alta,2019,13158,8551,2266,354,358,1629
38008,Breña Alta,2018,12352,7992,2235,323,335,1466
38008,Breña Alta,2017,11570,7434,2067,320,293,1456
38008,Breña Alta,2016,10838,6988,1989,373,231,1256
38008,Breña Alta,2015,10649,6832,1999,424,217,1177
38009,Breña Baja,2022,17150,11507,2656,323,556,2108
38009,Breña Baja,2021,15440,10230,2443,545,491,1731
38009,Breña Baja,2020,14683,9512,2403,808,488,1472
38009,Breña Baja,2019,14338,9617,2247,345,421,1708
38009,Breña Baja,2018,13673,9229,2064,315,406,1658
38009,Breña Baja,2017,13109,8765,2020,347,339,1638
38009,Breña Baja,2016,12266,8377,1906,362,296,1325
38009,Breña Baja,2015,11923,8133,1866,385,313,1225
38010,Buenavista del Norte,2022,11936,6090,3010,431,611,1793
38010,Buenavista del Norte,2021,10609,5215,2747,720,546,1382
38010,Buenavista del Norte,2020,10075,4842,2625,1012,556,1041
38010,Buenavista del Norte,2019,10184,5585,2466,414,465,1254
38010,Buenavista del Norte,2018,9670,5155,2401,415,448,1251
38010,Buenavista del Norte,2017,9194,4990,2233,414,440,1117
38010,Buenavista del Norte,2016,8625,4601,2168,431,378,1048
38010,Buenavista del Norte,2015,8495,4385,2225,468,374,1043
38011,Candelaria,2022,16922,10931,3030,332,656,1973
38011,Candelaria,2021,15778,10069,2805,529,585,1791
38011,Candelaria,2020,15002,9360,2731,818,545,1549
38011,Candelaria,2019,14752,9709,2521,338,496,1687
38011,Candelaria,2018,13987,9207,2372,314,478,1616
38011,Candelaria,2017,13239,8797,2281,332,436,1393
38011,Candelaria,2016,12694,8516,2177,355,386,1260
38011,Candelaria,2015,12430,8301,2177,392,373,1187
38012,Fasnia,2022,14610,8598,3429,426,654,1503
38012,Fasnia,2021,13731,7825,3311,657,611,1326
38012,Fasnia,2020,13225,6973,3524,928,523,1276
38012,Fasnia,2019,12891,7483,3267,395,428,1317
38012,Fasnia,2018,12300,7067,3212,362,449,1211
38012,Fasnia,2017,12306,7011,3325,399,400,1171
38012,Fasnia,2016,11911,6710,3346,403,322,1129
38012,Fasnia,2015,11544,6864,2982,439,297,961
38013,Frontera,2022,12393,7291,2376,400,534,1792
38013,Frontera,2021,12025,7154,2152,462,498,1759
38013,Frontera,2020,11224,6417,2285,638,472,1413
38013,Frontera,2019,11088,6566,2141,319,414,1649
38013,Frontera,2018,10621,6230,1946,366,426,1653
38013,Frontera,2017,10045,5881,2037,375,426,1325
38013,Frontera,2016,9368,5585,1893,462,312,1116
38013,Frontera,2015,9208,5422,1895,452,317,1122
38014,Fuencaliente de la Palma,2022,13175,7515,2904,461,573,1722
38014,Fuencaliente de la Palma,2021,11812,6343,2655,650,487,1677
38014,Fuencaliente de la Palma,2020,11568,5847,2602,935,490,1694
38014,Fuencaliente de la Palma,2019,11766,6661,2554,363,416,1772
38014,Fuencaliente de la Palma,2018,11254,6052,2530,366,361,1944
38014,Fuencaliente de la Palma,2017,10544,5839,2368,322,278,1737
38014,Fuencaliente de la Palma,2016,10296,5549,2561,320,261,1605
38014,Fuencaliente de la Palma,2015,9888,5274,2355,347,274,1638
38015,Garachico,2022,12754,6883,3139,366,595,1771
38015,Garachico,2021,11329,5806,2963,713,549,1299
38015,Garachico,2020,10790,5300,2881,954,580,1075
38015,Garachico,2019,10908,6019,2752,401,442,1294
38015,Garachico,2018,10437,5758,2615,373,395,1296
38015,Garachico,2017,9961,5498,2543,398,380,1143
38015,Garachico,2016,9608,5284,2505,410,352,1057
38015,Garachico,2015,9306,4986,2461,423,353,1083
38016,Garafía,2022,9193,4511,2684,331,425,1242
38016,Garafía,2021,8740,4235,2641,404,374,1085
38016,Garafía,2020,8351,3863,2672,528,353,936
38016,Garafía,2019,8344,3752,2799,300,286,1207
38016,Garafía,2018,8019,3488,2774,298,243,1216
38016,Garafía,2017,7632,3277,2696,321,303,1035
38016,Garafía,2016,6960,2878,2578,298,257,948
38016,Garafía,2015,7251,2957,2762,351,291,889
38017,Granadilla de Abona,2022,12213,8247,1561,420,472,1513
38017,Granadilla de Abona,2021,10899,6546,1467,1151,419,1316
38017,Granadilla de Abona,2020,10282,5863,1394,1620,382,1025
38017,Granadilla de Abona,2019,10861,7544,1296,460,325,1237
38017,Granadilla de Abona,2018,10255,7135,1226,442,306,1148
38017,Granadilla de Abona,2017,9787,6789,1205,450,267,1075
38017,Granadilla de Abona,2016,8963,6181,1138,449,231,964
38017,Granadilla de Abona,2015,8853,6050,1148,493,218,944
38018,"Guancha, La",2022,12180,7101,2847,390,640,1203
38018,"Guancha, La",2021,11239,6376,2629,667,592,975
38018,"Guancha, La",2020,10758,5877,2566,920,619,776
38018,"Guancha, La",2019,10570,6335,2501,387,488,859
38018,"Guancha, La",2018,9994,5952,2325,378,466,874
38018,"Guancha, La",2017,9485,5703,2248,365,431,737
38018,"Guancha, La",2016,8979,5245,2324,400,363,647
38018,"Guancha, La",2015,8523,4875,2194,450,358,645
38019,Guía de Isora,2022,11938,7534,2002,388,453,1561
38019,Guía de Isora,2021,10581,5703,1859,1228,427,1363
38019,Guía de Isora,2020,10009,5072,1738,1742,351,1106
38019,Guía de Isora,2019,10646,6979,1635,454,323,1255
38019,Guía de Isora,2018,10174,6605,1530,437,306,1296
38019,Guía de Isora,2017,9635,6276,1478,433,254,1195
38019,Guía de Isora,2016,8821,5687,1411,438,219,1065
38019,Guía de Isora,2015,8808,5539,1442,506,227,1094
38020,Güímar,2022,14005,8937,2805,406,592,1265
38020,Güímar,2021,12730,7911,2582,595,545,1097
38020,Güímar,2020,12001,7253,2476,880,488,904
38020,Güímar,2019,11909,7689,2384,405,421,1010
38020,Güímar,2018,11245,7206,2287,395,382,974
38020,Güímar,2017,10670,6814,2264,409,323,859
38020,Güímar,2016,10201,6476,2162,431,284,847
38020,Güímar,2015,9930,6230,2193,464,273,770
38021,Hermigua,2022,13956,7576,3580,397,540,1863
38021,Hermigua,2021,12865,6652,3379,704,505,1625
38021,Hermigua,2020,12156,5981,3256,928,544,1447
38021,Hermigua,2019,12164,6602,3088,525,477,1471
38021,Hermigua,2018,11377,6008,2983,441,501,1445
38021,Hermigua,2017,10863,5816,2924,515,358,1250
38021,Hermigua,2016,10368,5277,3029,563,311,1187
38021,Hermigua,2015,9815,5196,2743,497,310,1069
38022,Icod de los Vinos,2022,11502,6451,2677,414,574,1387
38022,Icod de los Vinos,2021,10569,5579,2488,768,560,1173
38022,Icod de los Vinos,2020,10023,5109,2391,1034,509,981
38022,Icod de los Vinos,2019,10194,5843,2301,403,436,1211
38022,Icod de los Vinos,2018,9510,5447,2151,384,387,1141
38022,Icod de los Vinos,2017,9139,5191,2128,382,366,1071
38022,Icod de los Vinos,2016,8653,4851,2068,408,310,1016
38022,Icod de los Vinos,2015,8311,4534,2068,452,308,949
38023,San Cristóbal de La Laguna,2022,15363,9615,3035,369,642,1703
38023,San Cristóbal de La Laguna,2021,14316,8857,2824,535,582,1519
38023,San Cristóbal de La Laguna,2020,13603,8244,2734,793,517,1315
38023,San Cristóbal de La Laguna,2019,13438,8613,2557,353,458,1457
38023,San Cristóbal de La Laguna,2018,12717,8179,2428,330,423,1356
38023,San Cristóbal de La Laguna,2017,12088,7767,2348,334,404,1235
38023,San Cristóbal de La Laguna,2016,11657,7523,2262,360,350,1161
38023,San Cristóbal de La Laguna,2015,11316,7282,2213,395,324,1102
38024,"Llanos de Aridane, Los",2022,13408,7332,2343,649,997,2088
38024,"Llanos de Aridane, Los",2021,12099,6595,2190,616,653,2045
38024,"Llanos de Aridane, Los",2020,11511,6108,2147,750,488,2017
38024,"Llanos de Aridane, Los",2019,11244,6334,2024,357,389,2139
38024,"Llanos de Aridane, Los",2018,10751,5963,1917,353,372,2147
38024,"Llanos de Aridane, Los",2017,10146,5630,1889,339,351,1938
38024,"Llanos de Aridane, Los",2016,9539,5293,1836,377,290,1742
38024,"Llanos de Aridane, Los",2015,9007,5014,1819,411,265,1498
38025,"Matanza de Acentejo, La",2022,13341,8572,2309,394,568,1497
38025,"Matanza de Acentejo, La",2021,12078,7580,2092,653,530,1223
38025,"Matanza de Acentejo, La",2020,11310,6876,2020,903,485,1026
38025,"Matanza de Acentejo, La",2019,11551,7403,1963,393,423,1369
38025,"Matanza de Acentejo, La",2018,10680,6914,1799,374,410,1182
38025,"Matanza de Acentejo, La",2017,10082,6513,1760,400,364,1045
38025,"Matanza de Acentejo, La",2016,9247,5961,1700,429,310,847
38025,"Matanza de Acentejo, La",2015,9031,5767,1660,465,311,828
38026,"Orotava, La",2022,13366,7924,2670,378,585,1808
38026,"Orotava, La",2021,12143,6884,2432,716,538,1574
38026,"Orotava, La",2020,11361,6243,2368,1005,493,1250
38026,"Orotava, La",2019,11438,6935,2252,367,408,1476
38026,"Orotava, La",2018,10843,6510,2143,351,381,1459
38026,"Orotava, La",2017,10252,6108,2118,364,351,1310
38026,"Orotava, La",2016,9745,5785,2039,384,300,1237
38026,"Orotava, La",2015,9424,5542,1986,433,284,1179
38027,"Paso, El",2022,13876,7453,2619,581,826,2397
38027,"Paso, El",2021,12401,6666,2366,621,528,2220
38027,"Paso, El",2020,11838,6180,2380,748,418,2113
38027,"Paso, El",2019,11611,6262,2346,373,369,2262
38027,"Paso, El",2018,10890,5810,2123,366,346,2245
38027,"Paso, El",2017,10467,5503,2086,351,356,2171
38027,"Paso, El",2016,9673,5255,2059,388,277,1693
38027,"Paso, El",2015,9018,4941,1984,413,268,1413
38028,Puerto de la Cruz,2022,15274,7380,3943,369,629,2953
38028,Puerto de la Cruz,2021,13803,6433,3663,849,597,2261
38028,Puerto de la Cruz,2020,12951,5734,3698,1135,573,1810
38028,Puerto de la Cruz,2019,13266,6659,3431,362,445,2371
38028,Puerto de la Cruz,2018,12442,6286,3171,338,420,2227
38028,Puerto de la Cruz,2017,11962,6083,3067,341,411,2060
38028,Puerto de la Cruz,2016,11306,5786,2912,342,360,1906
38028,Puerto de la Cruz,2015,11229,5656,2932,403,359,1878
38029,Puntagorda,2022,9937,5533,1954,384,391,1676
38029,Puntagorda,2021,9144,4867,1890,516,351,1519
38029,Puntagorda,2020,8722,4544,1793,668,302,1414
38029,Puntagorda,2019,8794,4905,1758,338,241,1551
38029,Puntagorda,2018,8441,4467,1759,315,279,1620
38029,Puntagorda,2017,8033,4296,1664,347,240,1485
38029,Puntagorda,2016,7488,4083,1682,328,214,1181
38029,Puntagorda,2015,7259,3871,1624,385,224,1155
38030,Puntallana,2022,14321,8438,2992,339,504,2047
38030,Puntallana,2021,12954,7519,2742,459,462,1772
38030,Puntallana,2020,12467,7109,2576,631,471,1680
38030,Puntallana,2019,12168,7208,2553,321,436,1650
38030,Puntallana,2018,11687,6696,2496,305,452,1738
38030,Puntallana,2017,11398,6550,2590,331,376,1551
38030,Puntallana,2016,10669,6163,2345,377,321,1463
38030,Puntallana,2015,10600,6052,2349,403,338,1457
38031,"Realejos, Los",2022,12210,7421,2520,435,556,1279
38031,"Realejos, Los",2021,11132,6328,2303,830,511,1162
38031,"Realejos, Los",2020,10512,5765,2218,1130,487,913
38031,"Realejos, Los",2019,10628,6617,2139,406,407,1058
38031,"Realejos, Los",2018,10076,6191,2001,383,376,1126
38031,"Realejos, Los",2017,9378,5793,1929,405,345,906
38031,"Realejos, Los",2016,8771,5403,1876,419,278,796
38031,"Realejos, Los",2015,8462,5103,1864,466,272,758
38032,"Rosario, El",2022,19918,12851,3136,340,587,3005
38032,"Rosario, El",2021,18266,11656,2866,557,554,2633
38032,"Rosario, El",2020,17459,11068,2826,816,519,2231
38032,"Rosario, El",2019,17426,11613,2469,311,455,2577
38032,"Rosario, El",2018,16254,11010,2297,299,406,2242
38032,"Rosario, El",2017,15463,10528,2135,277,371,2152
38032,"Rosario, El",2016,14740,10156,2085,324,317,1859
38032,"Rosario, El",2015,14422,10015,1969,347,310,1780
38033,San Andrés y Sauces,2022,14016,7396,3222,288,550,2560
38033,San Andrés y Sauces,2021,13167,6835,2959,360,505,2508
38033,San Andrés y Sauces,2020,12482,6327,2935,492,488,2241
38033,San Andrés y Sauces,2019,11897,6326,2747,274,431,2119
38033,San Andrés y Sauces,2018,11885,5980,2631,271,434,2568
38033,San Andrés y Sauces,2017,11073,5783,2602,250,389,2049
38033,San Andrés y Sauces,2016,10407,5499,2508,245,332,1823
38033,San Andrés y Sauces,2015,10001,5157,2499,282,354,1708
38034,San Juan de la Rambla,2022,12155,7513,2385,417,602,1237
