mun_code,mun_name,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
16070,Castillejo-Sierra,2022,55.2,2.9,31.4,2.1,29.4,35,100
16070,Castillejo-Sierra,2021,55.6,7.1,28.6,2,35.7,28,100
16070,Castillejo-Sierra,2020,54.2,7.1,25,2,35.7,28,100
16070,Castillejo-Sierra,2019,NA,NA,NA,NA,NA,NA,NA
16070,Castillejo-Sierra,2018,NA,NA,NA,NA,NA,NA,NA
16070,Castillejo-Sierra,2017,NA,NA,NA,NA,NA,NA,NA
16070,Castillejo-Sierra,2016,NA,NA,NA,NA,NA,NA,NA
16070,Castillejo-Sierra,2015,NA,NA,NA,NA,NA,NA,NA
16071,Castillo-Albaráñez,2022,50.4,13,39.1,3.3,42.9,23,100
16071,Castillo-Albaráñez,2021,49.7,13.6,40.9,3.1,42.9,22,100
16071,Castillo-Albaráñez,2020,51.3,10,45,2.9,42.9,20,100
16071,Castillo-Albaráñez,2019,NA,NA,NA,NA,NA,NA,NA
16071,Castillo-Albaráñez,2018,NA,NA,NA,NA,NA,NA,NA
16071,Castillo-Albaráñez,2017,NA,NA,NA,NA,NA,NA,NA
16071,Castillo-Albaráñez,2016,NA,NA,NA,NA,NA,NA,NA
16071,Castillo-Albaráñez,2015,NA,NA,NA,NA,NA,NA,NA
16072,Castillo de Garcimuñoz,2022,58,5.2,41,1.9,46.4,134,99.3
16072,Castillo de Garcimuñoz,2021,59.2,3.8,41.4,1.9,43.5,133,100
16072,Castillo de Garcimuñoz,2020,59,4.6,40.9,1.9,50,132,99.2
16072,Castillo de Garcimuñoz,2019,56.5,5.2,40.9,1.9,48,136,99.2
16072,Castillo de Garcimuñoz,2018,56.5,5.1,40.9,1.9,45.2,138,99.3
16072,Castillo de Garcimuñoz,2017,56.3,5,41.1,1.9,46.6,141,99.3
16072,Castillo de Garcimuñoz,2016,56.2,4.8,40.8,1.9,46.6,147,99.3
16072,Castillo de Garcimuñoz,2015,56,5.7,40.8,1.9,46.7,157,98.7
16073,Cervera del Llano,2022,52.9,10,30.5,2.2,35.1,210,91
16073,Cervera del Llano,2021,52.9,9.2,31.7,2.2,32.7,218,92.2
16073,Cervera del Llano,2020,52.6,8.3,31.3,2.3,30.9,217,91.7
16073,Cervera del Llano,2019,52.5,8.3,33.9,2.3,30.1,218,92.7
16073,Cervera del Llano,2018,52.6,8.1,34.2,2.3,33,222,91.9
16073,Cervera del Llano,2017,52.4,8.7,35.8,2.2,37.4,218,92.6
16073,Cervera del Llano,2016,52.3,9.9,35.6,2.2,36.3,222,94.6
16073,Cervera del Llano,2015,50.5,10.1,32.2,2.2,35.3,227,92
16074,"Cierva, La",2022,63.8,0,55.3,1.8,33.3,38,94.7
16074,"Cierva, La",2021,63.9,0,55.3,1.7,40.9,38,94.6
16074,"Cierva, La",2020,63.9,0,52.9,1.6,54.6,34,94.1
16074,"Cierva, La",2019,NA,NA,NA,NA,NA,NA,NA
16074,"Cierva, La",2018,NA,NA,NA,NA,NA,NA,NA
16074,"Cierva, La",2017,NA,NA,NA,NA,NA,NA,NA
16074,"Cierva, La",2016,NA,NA,NA,NA,NA,NA,NA
16074,"Cierva, La",2015,NA,NA,NA,NA,NA,NA,NA
16078,Cuenca,2022,43.8,16.7,19.7,2.4,32.9,52898,89.8
16078,Cuenca,2021,43.6,16.8,19.2,2.4,33,52702,91.4
16078,Cuenca,2020,43.2,17.2,18.7,2.4,32.3,53257,91.1
16078,Cuenca,2019,42.9,17.5,18.5,2.5,31.6,54140,90.9
16078,Cuenca,2018,42.6,17.6,18.2,2.5,31.3,53840,91.5
16078,Cuenca,2017,42.2,17.9,17.8,2.5,30.4,54229,91.7
16078,Cuenca,2016,41.9,18.2,17.5,2.5,29.5,54229,91.8
16078,Cuenca,2015,41.5,18.1,17.1,2.5,30.4,54654,91.4
16079,Cueva del Hierro,2022,56.6,0,27.6,1.6,66.7,29,86.2
16079,Cueva del Hierro,2021,52.8,14.3,28.6,1.8,63.2,35,71.4
16079,Cueva del Hierro,2020,54.4,11.4,31.4,1.7,66.7,35,77.1
16079,Cueva del Hierro,2019,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,2018,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,2017,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,2016,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,2015,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,2022,46.1,21.2,21.2,2.8,33.3,66,89.4
16081,Chumillas,2021,45.5,23.3,23.3,2.7,31.8,60,87.9
16081,Chumillas,2020,45.3,21.3,23,2.9,23.8,61,89.7
16081,Chumillas,2019,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,2018,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,2017,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,2016,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,2015,NA,NA,NA,NA,NA,NA,NA
16082,Enguídanos,2022,50.5,9.8,30.8,1.9,47.6,315,90.5
16082,Enguídanos,2021,51.7,9.6,32.6,1.9,51.5,301,92.6
16082,Enguídanos,2020,52,9.9,34.2,1.9,48.8,304,92.4
16082,Enguídanos,2019,52.8,10.5,37.3,1.8,48,314,93
16082,Enguídanos,2018,52,11.8,36.8,1.9,47.6,321,92.4
16082,Enguídanos,2017,54.1,9.3,40.2,1.8,47.9,321,95.3
16082,Enguídanos,2016,55.6,9.6,41.2,1.8,46.6,335,95.8
16082,Enguídanos,2015,55.2,10,41.2,1.8,46.7,339,95.9
16083,Fresneda de Altarejos,2022,53.1,2.5,22.5,1.7,58.3,40,100
16083,Fresneda de Altarejos,2021,52.8,0,20.5,1.8,54.6,39,100
16083,Fresneda de Altarejos,2020,52.8,0,22,1.8,56.5,41,100
16083,Fresneda de Altarejos,2019,NA,NA,NA,NA,NA,NA,NA
16083,Fresneda de Altarejos,2018,NA,NA,NA,NA,NA,NA,NA
16083,Fresneda de Altarejos,2017,NA,NA,NA,NA,NA,NA,NA
16083,Fresneda de Altarejos,2016,NA,NA,NA,NA,NA,NA,NA
16083,Fresneda de Altarejos,2015,NA,NA,NA,NA,NA,NA,NA
16084,Fresneda de la Sierra,2022,64.7,0,45,1.3,70,40,100
16084,Fresneda de la Sierra,2021,63.5,0,43.5,1.4,65.6,46,100
16084,Fresneda de la Sierra,2020,61.7,2.1,41.7,1.4,66.7,48,98
16084,Fresneda de la Sierra,2019,NA,NA,NA,NA,NA,NA,NA
16084,Fresneda de la Sierra,2018,NA,NA,NA,NA,NA,NA,NA
16084,Fresneda de la Sierra,2017,NA,NA,NA,NA,NA,NA,NA
16084,Fresneda de la Sierra,2016,NA,NA,NA,NA,NA,NA,NA
16084,Fresneda de la Sierra,2015,NA,NA,NA,NA,NA,NA,NA
16085,"Frontera, La",2022,51.5,9.2,31.4,1.9,55,153,88.9
16085,"Frontera, La",2021,52.3,8.1,33.1,1.9,53.2,148,92.4
16085,"Frontera, La",2020,52.8,7.6,33.8,1.8,53.2,145,93
16085,"Frontera, La",2019,53,7.3,35.1,1.9,48,151,92.6
16085,"Frontera, La",2018,52.5,8.2,35.2,1.9,47.6,159,92.9
16085,"Frontera, La",2017,52.4,7.8,35.3,1.8,47.9,167,90.5
16085,"Frontera, La",2016,53.8,6.3,36.9,1.8,46.6,160,90.5
16085,"Frontera, La",2015,53.4,8.6,37,1.8,46.7,162,91.8
16086,Fuente de Pedro Naharro,2022,44.9,14.5,20.4,2.5,28,1238,81.4
16086,Fuente de Pedro Naharro,2021,45.1,14.4,20.4,2.5,27.3,1218,82.3
16086,Fuente de Pedro Naharro,2020,45.3,14.3,21,2.6,26.9,1214,83.2
16086,Fuente de Pedro Naharro,2019,45.1,15,21.2,2.6,28.5,1199,82.4
16086,Fuente de Pedro Naharro,2018,45.6,14.2,22,2.5,28.8,1184,84.3
16086,Fuente de Pedro Naharro,2017,45.2,14.1,22.5,2.5,28.1,1202,84.9
16086,Fuente de Pedro Naharro,2016,45,15.7,22.6,2.5,26.7,1188,85.7
16086,Fuente de Pedro Naharro,2015,44.4,16.1,22.1,2.6,26.8,1239,83.9
16087,Fuentelespino de Haro,2022,55.2,9.3,41.3,2.2,42.3,225,88.9
16087,Fuentelespino de Haro,2021,55.3,9.3,41.9,2.2,40,227,89.4
16087,Fuentelespino de Haro,2020,55.7,8.4,43.4,2.2,38.8,226,89
16087,Fuentelespino de Haro,2019,56.5,8.2,40.9,2.3,37,244,92.2
16087,Fuentelespino de Haro,2018,56.1,7.5,40.9,2.3,30.9,253,89.4
16087,Fuentelespino de Haro,2017,56.3,7.3,41.3,2.1,38.5,233,88.3
16087,Fuentelespino de Haro,2016,55,9.5,41.2,2.3,31.2,252,86.4
16087,Fuentelespino de Haro,2015,55.3,6.9,41.2,2.2,33.9,248,85.3
16088,Fuentelespino de Moya,2022,55.9,6.5,42.1,2.1,36.5,107,92.5
16088,Fuentelespino de Moya,2021,54.6,6.8,35.9,2.1,34.7,103,98.1
16088,Fuentelespino de Moya,2020,53.3,6.9,31.4,2,40,102,98.1
16088,Fuentelespino de Moya,2019,54.7,7.7,34.6,2.1,34.7,131,99
16088,Fuentelespino de Moya,2018,55.6,5.5,35.8,2,37,128,99.1
16088,Fuentelespino de Moya,2017,56,5.7,36.8,2,34.6,129,99.4
16088,Fuentelespino de Moya,2016,55.7,5.6,38.9,2.2,34,129,99.4
16088,Fuentelespino de Moya,2015,56.1,6.8,39.8,2.1,41.1,128,99.4
16089,Fuentes,2022,47.6,12.9,26.1,2.4,30.9,464,95.3
16089,Fuentes,2021,47.5,13.1,26.4,2.4,32,466,93.8
16089,Fuentes,2020,47.4,13.1,27.2,2.5,30.5,467,95.7
16089,Fuentes,2019,47.2,13.7,26.9,2.4,31.7,447,95.2
16089,Fuentes,2018,46.7,15.3,26.9,2.4,32.5,458,95.4
16089,Fuentes,2017,47.2,14.1,27.7,2.4,34.7,455,97.8
16089,Fuentes,2016,47.3,14.5,28.3,2.5,34.1,449,98.2
16089,Fuentes,2015,46.7,15,28,2.4,32.8,454,97.6
16091,Fuertescusa,2022,60.6,2.9,42,1.6,60.5,69,98.6
16091,Fuertescusa,2021,62.2,2.9,47.8,1.5,62.2,69,100
16091,Fuertescusa,2020,64.8,0,52.6,1.5,65.8,57,100
16091,Fuertescusa,2019,NA,NA,NA,NA,NA,NA,NA
16091,Fuertescusa,2018,NA,NA,NA,NA,NA,NA,NA
16091,Fuertescusa,2017,NA,NA,NA,NA,NA,NA,NA
16091,Fuertescusa,2016,NA,NA,NA,NA,NA,NA,NA
16091,Fuertescusa,2015,NA,NA,NA,NA,NA,NA,NA
16092,Gabaldón,2022,51.1,8.2,30.6,2.1,43.7,147,93.2
16092,Gabaldón,2021,51.9,8.5,31.9,2,43.7,141,96
16092,Gabaldón,2020,51.2,8.8,28.9,2.1,42.7,159,91.2
16092,Gabaldón,2019,51,10.1,30.4,2.2,38.7,168,92.7
16092,Gabaldón,2018,51.5,8.2,30.4,2.3,40.8,171,92.9
16092,Gabaldón,2017,50.2,10.5,29.1,2.2,44.9,172,95.1
16092,Gabaldón,2016,51.2,10,28.8,2.2,44.2,170,95.1
16092,Gabaldón,2015,49.7,10.7,27,2.2,43.8,178,94.7
16093,Garaballa,2022,57,0,45.5,1.8,47.2,66,92.4
16093,Garaballa,2021,58.5,0,48.3,1.8,53.1,58,100
16093,Garaballa,2020,55,3.3,41,1.9,53.1,61,100
16093,Garaballa,2019,NA,NA,NA,NA,NA,NA,NA
16093,Garaballa,2018,NA,NA,NA,NA,NA,NA,NA
16093,Garaballa,2017,NA,NA,NA,NA,NA,NA,NA
16093,Garaballa,2016,NA,NA,NA,NA,NA,NA,NA
16093,Garaballa,2015,NA,NA,NA,NA,NA,NA,NA
16094,Gascueña,2022,53.1,9.2,34.5,2.1,42.7,142,85.9
16094,Gascueña,2021,53,11.3,36.6,2,48.6,142,88.7
16094,Gascueña,2020,53.1,12.2,37.8,1.9,48.7,148,89.2
16094,Gascueña,2019,53.9,11.2,37.8,2,45.1,143,88.1
16094,Gascueña,2018,50.9,13.6,33.1,2,46.7,154,86.3
16094,Gascueña,2017,48.7,16.3,32.7,2.1,41.7,153,90.3
16094,Gascueña,2016,48.2,15.2,31.5,2.2,42.1,165,87
16094,Gascueña,2015,47.6,16.1,30.5,2.3,39,174,83.6
16095,Graja de Campalbo,2022,51.6,9,32.6,2,46.7,89,96.6
16095,Graja de Campalbo,2021,51.4,8.3,29.2,2.1,31.1,96,94.8
16095,Graja de Campalbo,2020,52.5,8.8,30.8,2.1,30.2,91,96.7
16095,Graja de Campalbo,2019,NA,NA,NA,NA,NA,NA,NA
16095,Graja de Campalbo,2018,NA,NA,NA,NA,NA,NA,NA
16095,Graja de Campalbo,2017,NA,NA,NA,NA,NA,NA,NA
16095,Graja de Campalbo,2016,NA,NA,NA,NA,NA,NA,NA
16095,Graja de Campalbo,2015,NA,NA,NA,NA,NA,NA,NA
16096,Graja de Iniesta,2022,43.7,14.6,18,2.6,25.5,362,86.5
16096,Graja de Iniesta,2021,43.5,14.8,18.1,2.5,24.5,364,87.3
16096,Graja de Iniesta,2020,44.1,13.4,19.3,2.5,25.2,352,87.9
16096,Graja de Iniesta,2019,44.4,13.7,19.6,2.6,25.6,358,88
16096,Graja de Iniesta,2018,44,13,19.9,2.6,25.4,361,87.5
16096,Graja de Iniesta,2017,43.2,15.4,20.1,2.6,23.4,364,87.4
16096,Graja de Iniesta,2016,42.6,15.7,19.1,2.6,24.6,376,88
16096,Graja de Iniesta,2015,42.8,15.7,19.5,2.5,29.3,370,88.2
16097,Henarejos,2022,62.7,3,48.5,1.8,42.5,134,98.5
16097,Henarejos,2021,63.6,2.2,50,1.9,45.2,136,99.2
16097,Henarejos,2020,63.2,2.9,51.1,1.9,43.1,137,99.3
16097,Henarejos,2019,56.5,3.5,40.9,1.9,43.1,136,99.3
16097,Henarejos,2018,56.5,3.6,40.9,1.9,45.2,138,99.3
16097,Henarejos,2017,56.3,4.1,41.3,1.9,47.4,145,99.4
16097,Henarejos,2016,56.2,3.9,41.2,1.9,45.7,152,99.4
16097,Henarejos,2015,56.1,4.4,41.2,2,43.8,160,99.4
16098,"Herrumblar, El",2022,45.1,15.2,24.8,2.6,30.2,746,78.6
16098,"Herrumblar, El",2021,45,14.7,23.8,2.6,28.6,734,81.9
16098,"Herrumblar, El",2020,47,12.4,25.2,2.4,29.8,680,84.1
16098,"Herrumblar, El",2019,46.9,12.8,25.7,2.4,31,680,86.9
16098,"Herrumblar, El",2018,47.1,13.5,26.1,2.4,33.8,666,88
16098,"Herrumblar, El",2017,47.7,12.6,26.6,2.4,32.8,676,90.4
16098,"Herrumblar, El",2016,48,12.7,28.3,2.4,32.5,676,92.3
16098,"Herrumblar, El",2015,47.3,12.7,27.6,2.3,35,706,90.5
16099,"Hinojosa, La",2022,55.7,6.8,37.2,2.2,36.4,191,97.4
16099,"Hinojosa, La",2021,56.9,5.7,38.9,2.1,36.3,193,98.4
16099,"Hinojosa, La",2020,56.7,5.6,39,2.1,35.2,195,97.4
16099,"Hinojosa, La",2019,56.5,3.5,40.9,2.1,37.2,181,99.3
16099,"Hinojosa, La",2018,56.5,3.5,40.6,2.1,37.8,187,99.3
16099,"Hinojosa, La",2017,56.3,3.4,41.3,2,38.9,195,99.4
16099,"Hinojosa, La",2016,56.2,3.6,41.2,2.1,38.9,200,99.4
16099,"Hinojosa, La",2015,56.1,3.6,38.7,2.1,39.4,212,99.4
16100,"Hinojosos, Los",2022,51.2,11.2,32.7,2.3,38.5,733,93
16100,"Hinojosos, Los",2021,51,10.6,31.7,2.3,37.8,755,92.4
16100,"Hinojosos, Los",2020,50.3,12.2,30.5,2.3,36.3,765,92.6
16100,"Hinojosos, Los",2019,50,12.8,31.8,2.3,34.9,764,92.5
16100,"Hinojosos, Los",2018,50.1,13.3,32.3,2.3,35.6,770,94.9
16100,"Hinojosos, Los",2017,49.8,13.8,32.1,2.3,35.1,798,93.5
16100,"Hinojosos, Los",2016,49.3,14,31.2,2.3,34.9,817,93
16100,"Hinojosos, Los",2015,49.2,13.8,31.9,2.3,34.4,852,91.7
16101,"Hito, El",2022,58.5,5.5,43.2,2,50.7,146,99.3
16101,"Hito, El",2021,57.8,7.2,44.1,2,48.1,152,99.3
16101,"Hito, El",2020,56.6,7.5,41.9,2,44.3,160,96.2
16101,"Hito, El",2019,56.5,3.5,40.9,1.9,47.9,135,99.3
16101,"Hito, El",2018,56.5,3.5,40.9,1.9,47.6,141,99.3
16101,"Hito, El",2017,56.3,3.4,41.3,1.9,44.6,142,99.4
16101,"Hito, El",2016,56.2,3.6,41.2,2,42.3,154,99.4
16101,"Hito, El",2015,56.1,3.6,41.2,2,43.9,163,98.8
16102,Honrubia,2022,46.6,13,23.2,2.5,30.6,1568,82.5
16102,Honrubia,2021,46.5,13.6,23.8,2.5,30.3,1520,83.9
16102,Honrubia,2020,46.4,14.2,24,2.5,29,1511,86
16102,Honrubia,2019,46.4,14.8,24.5,2.5,29.1,1537,86.2
16102,Honrubia,2018,45.9,15.7,24.6,2.5,29.7,1557,86
16102,Honrubia,2017,45.2,16.1,23.8,2.6,28.2,1602,86.7
16102,Honrubia,2016,45.2,16,24.3,2.6,26.3,1615,87.5
16102,Honrubia,2015,44.9,16.7,24.3,2.6,29.2,1643,87.9
16103,Hontanaya,2022,60,3,46.2,2.1,46.5,266,91.7
16103,Hontanaya,2021,60,2.7,45.7,2,45,258,95.3
16103,Hontanaya,2020,59.2,4,43.8,2,43.9,249,95.6
16103,Hontanaya,2019,56.5,3.5,40.9,2.1,41.7,248,95.9
16103,Hontanaya,2018,56.5,3.5,40.9,2,41.3,258,96.4
16103,Hontanaya,2017,56.3,4,41.3,2.1,38.5,274,96.2
16103,Hontanaya,2016,56.2,3.6,41.2,2.3,31.5,285,93.8
16103,Hontanaya,2015,56.1,4.3,41.2,2.3,34.8,302,92.6
16104,Hontecillas,2022,58.1,7.1,48.2,1.9,48.3,56,94.6
16104,Hontecillas,2021,57.2,6.6,45.9,2,45.2,61,88.7
16104,Hontecillas,2020,58.5,3.2,48.4,1.9,45.5,62,93.6
16104,Hontecillas,2019,NA,NA,NA,NA,NA,NA,NA
16104,Hontecillas,2018,NA,NA,NA,NA,NA,NA,NA
16104,Hontecillas,2017,NA,NA,NA,NA,NA,NA,NA
16104,Hontecillas,2016,NA,NA,NA,NA,NA,NA,NA
16104,Hontecillas,2015,NA,NA,NA,NA,NA,NA,NA
16106,Horcajo de Santiago,2022,44.8,15.5,22.2,2.3,32.3,3707,87.7
16106,Horcajo de Santiago,2021,44.6,15.9,22.3,2.3,33.5,3583,89.7
16106,Horcajo de Santiago,2020,44.7,15.8,22.5,2.3,32.3,3555,90.5
16106,Horcajo de Santiago,2019,44.4,16.4,22.2,2.4,31.4,3516,90.2
16106,Horcajo de Santiago,2018,44.2,16.5,22.2,2.3,31.9,3525,90.8
16106,Horcajo de Santiago,2017,43.8,17,21.8,2.3,32.7,3580,90.6
16106,Horcajo de Santiago,2016,43.7,17.3,21.5,2.4,29.8,3545,90.2
16106,Horcajo de Santiago,2015,43.1,17.4,20.8,2.4,30.4,3676,89.4
16107,Huélamo,2022,61.4,4.9,53.1,2,48.8,81,100
16107,Huélamo,2021,60,5.1,47.4,2,48.7,78,98.6
16107,Huélamo,2020,59.1,5,46.3,1.9,51.2,80,100
16107,Huélamo,2019,NA,NA,NA,NA,NA,NA,NA
16107,Huélamo,2018,56.5,5.9,40.9,2,47.6,128,98
16107,Huélamo,2017,NA,NA,NA,NA,NA,NA,NA
16107,Huélamo,2016,56.2,3.8,39,1.9,46.6,129,99.4
16107,Huélamo,2015,56.1,3.6,40.7,1.9,46.6,128,99.4
16108,Huelves,2022,49.4,12.2,30,1.8,48,90,88.9
16108,Huelves,2021,47.4,15.5,29.6,1.6,60.5,71,88.9
16108,Huelves,2020,44.3,18.4,24.1,1.9,50,87,71.4
16108,Huelves,2019,NA,NA,NA,NA,NA,NA,NA
16108,Huelves,2018,NA,NA,NA,NA,NA,NA,NA
16108,Huelves,2017,NA,NA,NA,NA,NA,NA,NA
16108,Huelves,2016,NA,NA,NA,NA,NA,NA,NA
16108,Huelves,2015,NA,NA,NA,NA,NA,NA,NA
16109,Huérguina,2022,58.8,2.1,52.1,2.3,42.9,48,97.9
16109,Huérguina,2021,57.5,2,50,2.4,42.9,50,98
16109,Huérguina,2020,55.5,1.9,43.4,2.6,35,53,94.3
16109,Huérguina,2019,NA,NA,NA,NA,NA,NA,NA
16109,Huérguina,2018,NA,NA,NA,NA,NA,NA,NA
16109,Huérguina,2017,NA,NA,NA,NA,NA,NA,NA
16109,Huérguina,2016,NA,NA,NA,NA,NA,NA,NA
16109,Huérguina,2015,NA,NA,NA,NA,NA,NA,NA
16110,Huerta de la Obispalía,2022,50.8,5.5,26.6,2.5,42.3,128,80.5
16110,Huerta de la Obispalía,2021,51.9,6.1,30.4,2.3,42,115,78.5
16110,Huerta de la Obispalía,2020,52.3,5,31.9,2.3,40.4,119,73.8
16110,Huerta de la Obispalía,2019,50.4,8.2,31.2,2.4,39.2,131,76.1
16110,Huerta de la Obispalía,2018,52,7.8,35.3,2.3,40,128,79.8
16110,Huerta de la Obispalía,2017,50.6,10.4,36,2.3,42.6,129,76.6
16110,Huerta de la Obispalía,2016,49.7,10.4,34.8,2.5,40.7,135,75.4
16110,Huerta de la Obispalía,2015,48.6,13.6,33.3,2.5,41.5,132,78.1
16111,Huerta del Marquesado,2022,47.6,10.7,25.4,2.2,40.7,177,93.2
16111,Huerta del Marquesado,2021,49.4,10.7,23.7,2.1,39.2,169,94.7
16111,Huerta del Marquesado,2020,49.3,12.4,26,2.2,38.8,185,95.7
16111,Huerta del Marquesado,2019,50.2,10.8,28.7,2.1,40.9,185,96.2
16111,Huerta del Marquesado,2018,49.8,12.3,28.7,2.1,40.7,195,94.3
16111,Huerta del Marquesado,2017,49.9,11.6,29.1,2.2,38.4,189,93.7
16111,Huerta del Marquesado,2016,48.9,11.2,27.8,2.3,34.1,205,93
16111,Huerta del Marquesado,2015,47.5,13.7,27.8,2.3,33,212,92.9
16112,Huete,2022,48.1,12.9,26.6,2.3,38.3,1744,94.1
16112,Huete,2021,48.3,12.6,26.5,2.3,37.9,1711,94.4
16112,Huete,2020,48.2,13.3,26.6,2.3,35.7,1740,94.7
16112,Huete,2019,48.3,13.5,27,2.3,35.4,1717,95
16112,Huete,2018,48,13.3,26.8,2.4,33,1758,95.2
16112,Huete,2017,48,12.9,26.7,2.4,34,1753,95.2
16112,Huete,2016,47.9,13.3,26.8,2.3,34.3,1766,95.8
16112,Huete,2015,47.8,13.2,27.6,2.4,36.3,1805,95.3
16113,Iniesta,2022,42.6,16.8,18.4,2.6,24.3,4405,81.6
16113,Iniesta,2021,42.8,16.8,18.7,2.6,25.5,4341,83.8
16113,Iniesta,2020,42.4,17.2,18.4,2.6,25.2,4354,83.8
16113,Iniesta,2019,42.3,17.5,18.3,2.6,25.8,4312,84.6
16113,Iniesta,2018,42.1,17.5,18.4,2.7,25.4,4293,85.9
16113,Iniesta,2017,42,18,18.7,2.7,24.1,4300,86.8
16113,Iniesta,2016,41.5,19.3,18.6,2.7,23.4,4301,86.8
16113,Iniesta,2015,41.3,19.4,18.7,2.7,23.5,4321,87.6
16115,Laguna del Marquesado,2022,49.8,13.8,24.1,1.8,50,58,89.7
16115,Laguna del Marquesado,2021,50.9,16.1,30.4,1.8,51.6,56,96.4
16115,Laguna del Marquesado,2020,48.6,16.7,24.1,2,48.2,54,96.3
16115,Laguna del Marquesado,2019,NA,NA,NA,NA,NA,NA,NA
16115,Laguna del Marquesado,2018,NA,NA,NA,NA,NA,NA,NA
16115,Laguna del Marquesado,2017,NA,NA,NA,NA,NA,NA,NA
16115,Laguna del Marquesado,2016,NA,NA,NA,NA,NA,NA,NA
16115,Laguna del Marquesado,2015,NA,NA,NA,NA,NA,NA,NA
16116,Lagunaseca,2022,59.7,0,51,1.6,63.6,51,100
16116,Lagunaseca,2021,60.2,1.8,49.1,1.5,69.4,55,100
16116,Lagunaseca,2020,62.4,0,51.8,1.4,71.8,56,100
16116,Lagunaseca,2019,NA,NA,NA,NA,NA,NA,NA
16116,Lagunaseca,2018,NA,NA,NA,NA,NA,NA,NA
16116,Lagunaseca,2017,NA,NA,NA,NA,NA,NA,NA
16116,Lagunaseca,2016,NA,NA,NA,NA,NA,NA,NA
16116,Lagunaseca,2015,NA,NA,NA,NA,NA,NA,NA
16117,Landete,2022,48.5,12.5,28,2.2,38.7,1245,86
16117,Landete,2021,49,12.4,29.2,2.2,38.3,1220,90.9
16117,Landete,2020,48.7,12.4,28.4,2.2,37.9,1214,91
16117,Landete,2019,48.2,12.7,27.2,2.3,36,1247,89
16117,Landete,2018,48.8,12.6,28.3,2.3,37.2,1235,92
16117,Landete,2017,48.7,13.1,28.5,2.2,36.8,1218,94.4
16117,Landete,2016,48.3,13.8,28,2.3,35.2,1243,94.4
16117,Landete,2015,47.7,13.7,27.5,2.3,34.4,1275,92.9
16118,Ledaña,2022,49,13.2,30.1,2.4,31.6,1616,90.8
16118,Ledaña,2021,49.5,12.3,31,2.3,32,1572,94.7
16118,Ledaña,2020,49.3,12.7,30.9,2.4,30.5,1572,95.7
16118,Ledaña,2019,49,12.9,30.5,2.4,30.2,1577,96.5
16118,Ledaña,2018,49.3,12.7,31.5,2.4,31.8,1586,97.4
16118,Ledaña,2017,48.9,12.7,31.5,2.4,32.8,1602,97.6
16118,Ledaña,2016,48.7,13.1,31.4,2.4,32,1626,97
16118,Ledaña,2015,47.9,13.5,29.9,2.3,33.1,1677,95.4
16119,Leganiel,2022,48.2,12.1,27.4,2.2,42.7,223,93.3
16119,Leganiel,2021,48.7,10.8,28.4,2.2,38.6,222,94.6
16119,Leganiel,2020,48.6,10.4,29.3,2.1,37.4,212,96.7
16119,Leganiel,2019,50.8,8.5,31.4,2.1,37.1,188,96.8
16119,Leganiel,2018,52.3,6.8,31.8,2,43.3,192,99
16119,Leganiel,2017,51.6,6.3,32.8,2,41.5,189,95.8
16119,Leganiel,2016,53.1,6.6,31.3,1.9,46.3,182,98.9
16119,Leganiel,2015,53,9.6,33.7,2,41.9,187,99.4
16121,"Majadas, Las",2022,56.1,2.7,33.9,1.9,51.7,224,99.1
16121,"Majadas, Las",2021,54.9,3.4,31.8,1.9,50.8,233,99.6
16121,"Majadas, Las",2020,54.7,3.8,31.4,2,47.1,236,99.6
16121,"Majadas, Las",2019,55.2,4.7,32.9,2.1,42,234,99.3
16121,"Majadas, Las",2018,54.3,5.8,31,2.1,40.7,242,99.3
16121,"Majadas, Las",2017,53.6,7.2,31.5,2.2,40,251,99.4
16121,"Majadas, Las",2016,52.3,7.5,29.6,2.3,36.4,267,99.4
16121,"Majadas, Las",2015,51.5,7.9,28.8,2.3,38.5,278,99.4
16122,Mariana,2022,46,16.5,25.2,2.3,46,322,91.3
16122,Mariana,2021,46.4,14.7,25,2.4,45,312,90.7
16122,Mariana,2020,46.2,13.7,24.2,2.4,42.3,306,91.8
16122,Mariana,2019,46.4,13.7,24.7,2.3,46.6,300,93
16122,Mariana,2018,47.5,12.6,26.8,2.2,46.3,302,92.4
16122,Mariana,2017,46.9,12.5,26.8,2.2,45.9,295,93.9
16122,Mariana,2016,48,10.7,25.6,2.2,43.6,289,95.5
16122,Mariana,2015,47.7,10.4,26.3,2.1,41.8,289,95.8
16123,Masegosa,2022,58.7,1.6,36.5,1.8,51.4,63,100
16123,Masegosa,2021,58.3,1.6,35.9,1.8,48.6,64,100
16123,Masegosa,2020,58.5,1.6,36.5,1.9,52.9,63,100
